"","Element ID","/Layer_1/Native&Riparian Veg. Runoff(AF/year)"
"13452",13452,0.0168675878016111
"13453",13453,17.6854059086049
"13454",13454,0.0435041969775531
"13455",13455,5.70499053795857
"13456",13456,4.99761942789316
"13457",13457,2.52307075339443
"13458",13458,5.12054271261186
"13459",13459,0.122916744621726
"13460",13460,0.834030119528397
"13461",13461,11.1187547396952
"13462",13462,8.79155056290346
"13463",13463,6.12080695968772
"13464",13464,1.24025001267283
"13465",13465,3.86152251087313
"13466",13466,3.90063451902205
"13467",13467,2.71915455497204
"13468",13468,8.43574123796085
"13469",13469,19.3898163938063
"13470",13470,11.6600651986577
"13471",13471,9.753519236188
"13472",13472,0.233348094175869
"13473",13473,3.30559783081629
"13474",13474,2.6370614406223
"13475",13475,0.823385129605803
"13476",13476,0.0331752295966189
"13477",13477,0
"13478",13478,0
"13479",13479,0
"13480",13480,6.88074075644595
"13481",13481,6.6696996955131
"13482",13482,0
"13483",13483,6.61010728324391
"13484",13484,8.54828908651679
"13485",13485,0.0473035304699555
"13486",13486,0.0446292558360622
"13487",13487,25.3366483108435
"13488",13488,47.1282162267076
"13489",13489,30.4228724897171
"13490",13490,7.94434075783119
"13491",13491,36.3308401988742
"13492",13492,8.18256243992478
"13493",13493,3.2262937773495
"13494",13494,1.15293841344898
"13495",13495,3.449130810724
"13496",13496,1.50840670813694
"13497",13497,0.269431243663176
"13498",13498,1.16202008728015
"13499",13499,2.25232084179615
"13500",13500,1.89681554712572
"13501",13501,4.14634866144098
"13502",13502,2.54728756958048
"13503",13503,4.91562248448735
"13504",13504,6.03121483972615
"13505",13505,1.51905607972038
"13506",13506,25.7553307831817
"13507",13507,34.0123149204062
"13508",13508,46.2494275566142
"13509",13509,13.3052930623296
"13510",13510,25.0263174199421
"13511",13511,28.7761494961671
"13512",13512,29.0085731609526
"13513",13513,48.7534211234958
"13514",13514,35.8048843711104
"13515",13515,51.0088865055016
"13516",13516,37.6014185556715
"13517",13517,27.856233056599
"13518",13518,20.473065160654
"13519",13519,19.313120320089
"13520",13520,10.1039193203953
"13521",13521,1.11765567100277
"13522",13522,1.47849104017236
"13523",13523,10.8281945351494
"13524",13524,6.27910957439195
"13525",13525,0.949733119626016
"13526",13526,9.24108735917524
"13527",13527,8.93531150605146
"13528",13528,6.2832008345611
"13529",13529,1.42862391097898
"13530",13530,4.82496534002516
"13531",13531,3.86222683192152
"13532",13532,6.66863255478212
"13533",13533,10.6028189422467
"13534",13534,27.0147721480561
"13535",13535,25.9385864522201
"13536",13536,11.3889704580318
"13537",13537,23.9448217384292
"13538",13538,12.2482148237052
"13539",13539,13.319568930979
"13540",13540,61.0032109784137
"13541",13541,81.3378762179481
"13542",13542,81.8343810427009
"13543",13543,100.074334336983
"13544",13544,130.260528383117
"13545",13545,155.904558947549
"13546",13546,159.655574223525
"13547",13547,119.180516727416
"13548",13548,139.104159405409
"13549",13549,215.046615959554
"13550",13550,0
"13551",13551,0
"13552",13552,0
"13553",13553,0
"13554",13554,0
"13555",13555,0
"13556",13556,0
"13557",13557,0
"13558",13558,0
"13559",13559,1.43717417488539
"13560",13560,0
"13561",13561,0
"13562",13562,1.4046439048411
"13563",13563,1.57506508064004
"13564",13564,2.04015018374537
"13565",13565,0.89195367848986
"13566",13566,0.0308056008302206
"13567",13567,2.41816510657831
"13568",13568,2.24456029098841
"13569",13569,1.48354220172993
"13570",13570,0.44000501170393
"13571",13571,0.668357048128774
"13572",13572,2.38128248010318
"13573",13573,3.58848860480872
"13574",13574,5.88865576491439
"13575",13575,0.264387044967338
"13576",13576,24.8573405868295
"13577",13577,0.123047832641333
"13578",13578,0.784147231422897
"13579",13579,22.0476733730972
"13580",13580,23.2577292094083
"13581",13581,11.7981399196892
"13582",13582,7.86757857590374
"13583",13583,0.20020336919549
"13584",13584,0.410809652011577
"13585",13585,2.87329873603896
"13586",13586,7.5524548056959
"13587",13587,37.6750572788573
"13588",13588,23.8120251433175
"13589",13589,11.6613761824057
"13590",13590,48.0567650218251
"13591",13591,10.5818531535637
"13592",13592,1.79095219429817
"13593",13593,19.0655387709456
"13594",13594,7.80637797052475
"13595",13595,0.0171078325569852
"13596",13596,0.0906139167443474
"13597",13597,7.64956585366465
"13598",13598,15.3091635275807
"13599",13599,5.50779253168483
"13600",13600,4.54625561151484
"13601",13601,6.29409438165811
"13602",13602,0.114856922627613
"13603",13603,4.43274411164341
"13604",13604,3.77977039704559
"13605",13605,7.69243651967541
"13606",13606,3.02526657443114
"13607",13607,6.80221022773979
"13608",13608,4.55852184646725
"13609",13609,5.89303924760981
"13610",13610,6.95649326597127
"13611",13611,4.77370250539149
"13612",13612,4.00081201848232
"13613",13613,5.67832018753913
"13614",13614,0.999145866578332
"13615",13615,5.39946551508175
"13616",13616,7.58318280413925
"13617",13617,4.40172886023473
"13618",13618,0.233142870200017
"13619",13619,0.0292081652565969
"13620",13620,7.93641776092912
"13621",13621,6.11700532500217
"13622",13622,6.99993101046514
"13623",13623,4.67828949338257
"13624",13624,11.1439301758056
"13625",13625,25.3570899665792
"13626",13626,1.61893324854858
"13627",13627,12.2343398743625
"13628",13628,0.323724556544503
"13629",13629,3.45227369366037
"13630",13630,1.48009039483524
"13631",13631,0.0473781917060235
"13632",13632,0
"13633",13633,0
"13634",13634,0
"13635",13635,4.93792294352992
"13636",13636,19.4699624594643
"13637",13637,0
"13638",13638,0
"13639",13639,14.7206603393225
"13640",13640,4.79423781841829
"13641",13641,0
"13642",13642,6.58465948972109
"13643",13643,6.01089178631997
"13644",13644,0.539573874188707
"13645",13645,0.073487998231979
"13646",13646,2.0252653288118
"13647",13647,5.15305678649877
"13648",13648,3.83600941105231
"13649",13649,1.41243528687465
"13650",13650,10.9391655501635
"13651",13651,1.3629241005225
"13652",13652,3.210789346744
"13653",13653,3.74363316125816
"13654",13654,4.43025091510394
"13655",13655,2.04023007020486
"13656",13656,0.650011978424365
"13657",13657,1.96463465768647
"13658",13658,2.32078196917803
"13659",13659,2.81472530953203
"13660",13660,10.1244010302885
"13661",13661,3.98309779349628
"13662",13662,0.0244260857234852
"13663",13663,32.1193078924864
"13664",13664,4.82274605268628
"13665",13665,15.4076903910596
"13666",13666,11.4589910364684
"13667",13667,4.00556182618341
"13668",13668,2.21851307169783
"13669",13669,28.0563390933574
"13670",13670,43.2873928701061
"13671",13671,30.5548851977857
"13672",13672,29.526340851394
"13673",13673,11.5189585078942
"13674",13674,2.49039220431473
"13675",13675,12.9215874007707
"13676",13676,32.340885999644
"13677",13677,11.3193917746917
"13678",13678,10.31403819414
"13679",13679,0.685487994019709
"13680",13680,1.9526297040286
"13681",13681,0.0425939045124334
"13682",13682,0.0849860756501835
"13683",13683,0.585555801881478
"13684",13684,0.223446779915871
"13685",13685,6.09418399487593
"13686",13686,0.810985861594928
"13687",13687,6.02158229563398
"13688",13688,9.0529418636625
"13689",13689,2.58079401276116
"13690",13690,11.6578844713419
"13691",13691,0.361014816899455
"13692",13692,18.9273319587789
"13693",13693,15.7118807356591
"13694",13694,7.98632016700202
"13695",13695,14.4997608548662
"13696",13696,19.5585411050439
"13697",13697,19.1761874012925
"13698",13698,26.9770159076036
"13699",13699,8.16251810711339
"13700",13700,21.0343399004471
"13701",13701,20.7465872289995
"13702",13702,25.4908772959445
"13703",13703,10.6061380910508
"13704",13704,9.30965143563721
"13705",13705,45.7947221727098
"13706",13706,18.2500177590827
"13707",13707,68.7884893364924
"13708",13708,81.0171415915285
"13709",13709,92.4688178608646
"13710",13710,104.637062414149
"13711",13711,140.239904722001
"13712",13712,135.632248441476
"13713",13713,129.855003029618
"13714",13714,125.068961859709
"13715",13715,0
"13716",13716,0
"13717",13717,0
"13718",13718,0
"13719",13719,0
"13720",13720,0
"13721",13721,0
"13722",13722,0
"13723",13723,0.0121030706350685
"13724",13724,13.0995643799655
"13725",13725,13.1850118950617
"13726",13726,7.86668677667393
"13727",13727,1.32353837189045
"13728",13728,0.395441948482501
"13729",13729,0.881678032312886
"13730",13730,0.531965148981731
"13731",13731,1.31938968197374
"13732",13732,8.99422531961487
"13733",13733,11.7045297620324
"13734",13734,9.86899774975037
"13735",13735,5.26278605971664
"13736",13736,9.51568506864554
"13737",13737,1.50365735228431
"13738",13738,3.64353058250836
"13739",13739,0.546991608117904
"13740",13740,1.6899671305839
"13741",13741,5.09591101917177
"13742",13742,1.62481785920103
"13743",13743,3.17825184141542
"13744",13744,25.4377589032863
"13745",13745,15.894702885648
"13746",13746,0.377254832829063
"13747",13747,1.10281113658671
"13748",13748,0.500161806215846
"13749",13749,0.222085192057045
"13750",13750,0.486660339747687
"13751",13751,0.522854056818069
"13752",13752,0.80672838954473
"13753",13753,8.12127168522943
"13754",13754,0.149412704115879
"13755",13755,0.10306445065915
"13756",13756,4.76250938386487
"13757",13757,3.57923943893469
"13758",13758,3.05416019619383
"13759",13759,0.0518687461187404
"13760",13760,1.13386696283079
"13761",13761,0.34364469953857
"13762",13762,1.81321323484663
"13763",13763,3.17319881767921
"13764",13764,4.63420580723395
"13765",13765,4.76733199532807
"13766",13766,7.09522796627091
"13767",13767,3.729687544032
"13768",13768,4.7720437395305
"13769",13769,4.11398720694088
"13770",13770,0.360443514477525
"13771",13771,4.81437850581073
"13772",13772,0.477471410536724
"13773",13773,4.94304665755999
"13774",13774,0.954296852444766
"13775",13775,10.0902022593739
"13776",13776,1.47068505598122
"13777",13777,2.05555730606803
"13778",13778,0.0662233914365554
"13779",13779,0.0638582493813848
"13780",13780,3.47504246343098
"13781",13781,6.67752285747822
"13782",13782,6.29716918163203
"13783",13783,9.22425351517165
"13784",13784,2.50443304182318
"13785",13785,1.30256384795266
"13786",13786,8.63382945334596
"13787",13787,1.13283978677807
"13788",13788,0.642585786542734
"13789",13789,0
"13790",13790,0
"13791",13791,0
"13792",13792,0
"13793",13793,12.3241791706286
"13794",13794,0
"13795",13795,0
"13796",13796,13.4914119153761
"13797",13797,10.5208844662746
"13798",13798,0.679223189793385
"13799",13799,0.800242539815955
"13800",13800,0.939101151622044
"13801",13801,1.99487765633601
"13802",13802,1.20659458698413
"13803",13803,3.87716807887954
"13804",13804,2.04931149323808
"13805",13805,2.54672764793068
"13806",13806,3.04355154651052
"13807",13807,22.0040498245022
"13808",13808,19.3887543861405
"13809",13809,0.31677882099447
"13810",13810,0.593864233346292
"13811",13811,15.0020144251024
"13812",13812,0.709017816584283
"13813",13813,3.81034473154972
"13814",13814,11.7191636537675
"13815",13815,9.28572411021357
"13816",13816,11.1609951271229
"13817",13817,1.12326176469606
"13818",13818,24.1397336959467
"13819",13819,38.3610732439582
"13820",13820,5.11884509272287
"13821",13821,12.816001042132
"13822",13822,8.30770708977731
"13823",13823,27.410419492411
"13824",13824,12.7455026943172
"13825",13825,11.6054747379547
"13826",13826,1.86018458435063
"13827",13827,0.00573772732288562
"13828",13828,0.00467916877211697
"13829",13829,0.0871157298500413
"13830",13830,6.94793197602526
"13831",13831,0.0290634899118912
"13832",13832,0.257498258991508
"13833",13833,5.79643836647555
"13834",13834,1.07969924168441
"13835",13835,4.4230099218676
"13836",13836,0.20622691768519
"13837",13837,0.0234654704172417
"13838",13838,0.788993566515868
"13839",13839,0.27965367610111
"13840",13840,7.18940194155562
"13841",13841,0.321264719126124
"13842",13842,7.85038488190747
"13843",13843,8.43764703300418
"13844",13844,18.7449883036317
"13845",13845,33.9522820466753
"13846",13846,53.0310027116243
"13847",13847,52.4084819736739
"13848",13848,71.9820092935566
"13849",13849,31.3729612708253
"13850",13850,21.6505905443292
"13851",13851,41.8312835931346
"13852",13852,61.4621758141173
"13853",13853,64.0003332701691
"13854",13854,73.6917063201884
"13855",13855,97.9547480116652
"13856",13856,26.8403091062724
"13857",13857,13.2865462083657
"13858",13858,18.7874034275459
"13859",13859,26.958298625257
"13860",13860,45.7306940447106
"13861",13861,36.7448268729249
"13862",13862,13.0166687850727
"13863",13863,29.6405099654789
"13864",13864,42.2273450684146
"13865",13865,88.9108877403191
"13866",13866,38.1046185246232
"13867",13867,59.7306685769178
"13868",13868,53.585109879422
"13869",13869,0
"13870",13870,0
"13871",13871,0
"13872",13872,0
"13873",13873,0
"13874",13874,0
"13875",13875,0.00725900671560719
"13876",13876,1.02937743464643
"13877",13877,3.48264977193326
"13878",13878,22.2063989427533
"13879",13879,5.55829504276818
"13880",13880,1.05065289613814
"13881",13881,0.875154749730979
"13882",13882,1.37074913187012
"13883",13883,1.48689437731232
"13884",13884,5.8407897549453
"13885",13885,2.47724289682877
"13886",13886,2.58997443399352
"13887",13887,5.12943377816249
"13888",13888,5.80291430727105
"13889",13889,5.12172126718144
"13890",13890,8.39531933044203
"13891",13891,1.8809877711327
"13892",13892,0.889698679633116
"13893",13893,5.55438884826444
"13894",13894,0.00525463368578997
"13895",13895,0.435900042681735
"13896",13896,0.491517986171087
"13897",13897,1.01151266654426
"13898",13898,0.183091054300411
"13899",13899,0.612902524898748
"13900",13900,4.06979843815396
"13901",13901,6.30272924511204
"13902",13902,4.42261404199247
"13903",13903,4.87344602630723
"13904",13904,2.06704187900273
"13905",13905,8.64628832129879
"13906",13906,5.61139060003726
"13907",13907,0.738251857196463
"13908",13908,1.25336014989307
"13909",13909,2.83617686083169
"13910",13910,2.95451675481249
"13911",13911,0.758491555893933
"13912",13912,2.89609818029531
"13913",13913,4.09893838126542
"13914",13914,0.180297567360752
"13915",13915,0.263306369834926
"13916",13916,0.0514663559565468
"13917",13917,0.101583871982483
"13918",13918,0.06845466945378
"13919",13919,0.100303311690953
"13920",13920,0.036581844308676
"13921",13921,0.0295437698281496
"13922",13922,0.759135508594829
"13923",13923,4.10638236151911
"13924",13924,4.40137974989698
"13925",13925,3.1963667920209
"13926",13926,2.18564799666726
"13927",13927,0.580004708838847
"13928",13928,0.00311926339364243
"13929",13929,3.59390060357404
"13930",13930,3.80338032977851
"13931",13931,2.97737934135428
"13932",13932,5.29826460745828
"13933",13933,0.801273871929207
"13934",13934,2.54475431881106
"13935",13935,2.26589757408134
"13936",13936,3.42831669547118
"13937",13937,1.1700902704105
"13938",13938,5.14415824842414
"13939",13939,0.237792774825705
"13940",13940,0.450548297364109
"13941",13941,4.92299723479887
"13942",13942,2.63270373863743
"13943",13943,0.735730889702488
"13944",13944,0.840390178378688
"13945",13945,0.969267630607984
"13946",13946,0.879260146201052
"13947",13947,2.04301233808284
"13948",13948,2.39397951067011
"13949",13949,1.37472173558343
"13950",13950,0
"13951",13951,1.84414326120206
"13952",13952,1.64505618385007
"13953",13953,0.345385235421545
"13954",13954,1.60314979828739
"13955",13955,0.887470932416857
"13956",13956,11.4448756129929
"13957",13957,10.0769981558845
"13958",13958,0.75384150320204
"13959",13959,0.254547035377379
"13960",13960,26.6134486612984
"13961",13961,3.62481816114029
"13962",13962,0.137065435326521
"13963",13963,0.170137934385078
"13964",13964,0.167948113337616
"13965",13965,0.0957757728725874
"13966",13966,0.0534443618350827
"13967",13967,2.66753057689283
"13968",13968,3.7708614388098
"13969",13969,6.53420812557144
"13970",13970,6.72740889090206
"13971",13971,0.0505494413501898
"13972",13972,0.0375783293221244
"13973",13973,0.0491598783050158
"13974",13974,0
"13975",13975,3.75129600599435e-05
"13976",13976,0.0116631986336831
"13977",13977,0.0415144664557989
"13978",13978,0.505869981204348
"13979",13979,0.270423837787378
"13980",13980,0.0193894386419144
"13981",13981,0.676901007346649
"13982",13982,0.460809793138108
"13983",13983,0.785565106480842
"13984",13984,0.333028210582199
"13985",13985,0.0153046981738824
"13986",13986,0.100435408418363
"13987",13987,4.13023807001704
"13988",13988,15.5605605011467
"13989",13989,3.5169479942812
"13990",13990,6.95235281322735
"13991",13991,37.2833218401205
"13992",13992,77.311209414467
"13993",13993,119.08771235512
"13994",13994,79.9281443649293
"13995",13995,58.8026736131238
"13996",13996,52.2971094329662
"13997",13997,65.5433280733045
"13998",13998,49.683532553449
"13999",13999,68.7394374559229
"14000",14000,10.3388249403827
"14001",14001,57.6451737875986
"14002",14002,31.6672322579676
"14003",14003,92.4595140416829
"14004",14004,71.3587720015769
"14005",14005,15.9331921583038
"14006",14006,16.6385049531127
"14007",14007,21.3837981598708
"14008",14008,10.9998137017328
"14009",14009,21.1176334514207
"14010",14010,29.3903975776247
"14011",14011,28.6657284667708
"14012",14012,26.2598989969577
"14013",14013,38.2951926498709
"14014",14014,18.0763705631743
"14015",14015,0
"14016",14016,0
"14017",14017,0
"14018",14018,0
"14019",14019,0
"14020",14020,14.4136061867042
"14021",14021,4.06565980390507
"14022",14022,0.21442492621824
"14023",14023,9.22485964669096
"14024",14024,0.796641015619929
"14025",14025,14.0035320627372
"14026",14026,5.84553305820505
"14027",14027,9.89207760022717
"14028",14028,9.26862755707254
"14029",14029,5.77713132056863
"14030",14030,6.05249732344832
"14031",14031,4.11389736110898
"14032",14032,1.57598856286825
"14033",14033,7.98761427405042e-05
"14034",14034,0.00015672820143943
"14035",14035,0.423279495204116
"14036",14036,4.92905246273469
"14037",14037,0.534062583181497
"14038",14038,5.02406632068614
"14039",14039,6.39629918411455
"14040",14040,4.87349401739437
"14041",14041,0.0498578559033775
"14042",14042,0.208431930407029
"14043",14043,1.66100078543436
"14044",14044,2.38808973894596
"14045",14045,2.39748368063571
"14046",14046,0.0356919047326084
"14047",14047,0.863712811383488
"14048",14048,1.53179749123637
"14049",14049,2.36570269992308
"14050",14050,3.66132463152888
"14051",14051,0.0620734398476046
"14052",14052,0.0203340888320838
"14053",14053,0.0163152262799882
"14054",14054,0.0415283980377419
"14055",14055,1.67091039000322
"14056",14056,1.04400780836506
"14057",14057,3.00531047345857
"14058",14058,1.70080958535642
"14059",14059,0.0182250919892421
"14060",14060,0.0355980124240022
"14061",14061,0.0100512324413415
"14062",14062,1.02740832591732
"14063",14063,1.27424246058576
"14064",14064,0.0788586855455984
"14065",14065,0.00493342381247506
"14066",14066,0
"14067",14067,0
"14068",14068,0.00119898371914095
"14069",14069,5.95054572045417
"14070",14070,0
"14071",14071,0
"14072",14072,1.86313196961555
"14073",14073,3.62498443697671
"14074",14074,0.859338218856893
"14075",14075,1.90680544851715
"14076",14076,0.174197367486054
"14077",14077,4.27921275277798
"14078",14078,5.52638020360022
"14079",14079,0.273885713852229
"14080",14080,1.07657348564352
"14081",14081,1.88220655689006
"14082",14082,1.11867247173734
"14083",14083,1.02571627221686
"14084",14084,0.576276243815836
"14085",14085,0.525118694946506
"14086",14086,0.115920472885382
"14087",14087,0.0695919243667588
"14088",14088,0.0491772247806283
"14089",14089,1.10927163069008
"14090",14090,0.75958673520308
"14091",14091,1.20998994985864
"14092",14092,1.18866686100381
"14093",14093,2.27395840966477
"14094",14094,0.0909954216486006
"14095",14095,0.0196078095554269
"14096",14096,0.0176601232976327
"14097",14097,0.151727669359824
"14098",14098,0.0346943674547745
"14099",14099,0.0231663300403205
"14100",14100,0.0522374695204225
"14101",14101,1.80782021632166
"14102",14102,1.3072903668974
"14103",14103,0.00556321343717489
"14104",14104,0.000983175631042243
"14105",14105,0.00459751184278261
"14106",14106,0.0551970359166891
"14107",14107,0.0206072402052106
"14108",14108,0.0523115638814961
"14109",14109,0.0296209434521402
"14110",14110,0.0360887373787116
"14111",14111,0.0189940775209772
"14112",14112,0.414799734786633
"14113",14113,0.0594323005038112
"14114",14114,0.0312595519428498
"14115",14115,0.548386526421802
"14116",14116,0.47761976467404
"14117",14117,4.61090542007203
"14118",14118,4.68428059447081
"14119",14119,0.525418538357899
"14120",14120,0.522494306904318
"14121",14121,3.93190864871368
"14122",14122,2.473218323186
"14123",14123,26.0638042783917
"14124",14124,22.2360298260621
"14125",14125,80.7193249106302
"14126",14126,53.6089122954622
"14127",14127,31.9733452895519
"14128",14128,77.9568990783096
"14129",14129,74.8388063587144
"14130",14130,107.399453043701
"14131",14131,137.322297746384
"14132",14132,107.014414390119
"14133",14133,49.232392566543
"14134",14134,53.3726853333232
"14135",14135,136.480359393003
"14136",14136,144.452476468731
"14137",14137,149.427929753669
"14138",14138,130.832211902953
"14139",14139,81.4238872015602
"14140",14140,57.0874076972567
"14141",14141,75.5289896618957
"14142",14142,41.6554634972657
"14143",14143,49.28943139646
"14144",14144,48.8793922604296
"14145",14145,19.773055379443
"14146",14146,47.3662039219266
"14147",14147,60.8471811913244
"14148",14148,0
"14149",14149,0
"14150",14150,0
"14151",14151,0
"14152",14152,0
"14153",14153,0
"14154",14154,67.8042699458186
"14155",14155,11.2975594305268
"14156",14156,31.2931992122784
"14157",14157,10.7094976062018
"14158",14158,16.0421824840658
"14159",14159,3.06901413748329
"14160",14160,3.43013589224727
"14161",14161,1.80767087300808
"14162",14162,8.89030438685158
"14163",14163,9.44339732935642
"14164",14164,2.12465206501837
"14165",14165,0.00237328173281768
"14166",14166,1.2138894388714
"14167",14167,1.35208171067847
"14168",14168,1.22893824093609
"14169",14169,5.29460043629193
"14170",14170,1.76307673525079
"14171",14171,4.58884584291222
"14172",14172,2.34880028839326
"14173",14173,0.0263464913725517
"14174",14174,0.00860986985049705
"14175",14175,0.101933846291039
"14176",14176,0.100446660578836
"14177",14177,0.574077208260478
"14178",14178,0.0545951721660598
"14179",14179,0
"14180",14180,0.0234676364852448
"14181",14181,0.00987638894948155
"14182",14182,0
"14183",14183,0
"14184",14184,0.0223384257536326
"14185",14185,0.0269176747020515
"14186",14186,0.0275944018119056
"14187",14187,0.0488658820079562
"14188",14188,3.72685969959663
"14189",14189,0.292594173099506
"14190",14190,4.81742851510835
"14191",14191,0.0248555681743698
"14192",14192,0
"14193",14193,0
"14194",14194,0.58727408161413
"14195",14195,0.0761971042711369
"14196",14196,0.930853924796055
"14197",14197,0
"14198",14198,0.674088045247982
"14199",14199,11.007653634079
"14200",14200,4.34824105471595
"14201",14201,12.6998707352538
"14202",14202,6.68155492161105
"14203",14203,1.82687138895295
"14204",14204,0.00157329399697252
"14205",14205,0.0413486886155239
"14206",14206,0.007592858343367
"14207",14207,13.7687245779019
"14208",14208,4.22706867228464
"14209",14209,0.0220525541346756
"14210",14210,0.0118247470650317
"14211",14211,0.000235160656200032
"14212",14212,0.00775168883774621
"14213",14213,0.627065544301121
"14214",14214,1.28833981196425
"14215",14215,0.525207113313837
"14216",14216,0.0146041820595695
"14217",14217,0.0514269214082348
"14218",14218,0.074627631422221
"14219",14219,0.0523963976593603
"14220",14220,0.0587878107988287
"14221",14221,0.100774173884256
"14222",14222,0.00727819462343968
"14223",14223,0.0115022574792339
"14224",14224,0.00276650262755918
"14225",14225,0.00459247672096627
"14226",14226,1.14157496415285
"14227",14227,0.929874646210833
"14228",14228,0.0377791305415737
"14229",14229,1.01916867493006
"14230",14230,0.633262777794061
"14231",14231,0.0191797231672482
"14232",14232,0.024807684247751
"14233",14233,0.0089477425612437
"14234",14234,0.0537378758579593
"14235",14235,0.0850127784802374
"14236",14236,0.0111252248191316
"14237",14237,0.0162436670199833
"14238",14238,0.0664841971533172
"14239",14239,0.0360504752511341
"14240",14240,10.0462244896244
"14241",14241,0.181398027934051
"14242",14242,23.1960841457638
"14243",14243,58.5882819548671
"14244",14244,20.6845550389604
"14245",14245,12.6925964034976
"14246",14246,37.4980040257567
"14247",14247,75.6177873116918
"14248",14248,8.82411048021554
"14249",14249,62.8061149761302
"14250",14250,74.4938192895418
"14251",14251,74.7214287574232
"14252",14252,109.096584934421
"14253",14253,171.293320576664
"14254",14254,38.8769130715646
"14255",14255,205.239544558752
"14256",14256,178.364267575432
"14257",14257,125.489623729608
"14258",14258,52.6620602930036
"14259",14259,150.123624927344
"14260",14260,81.0437686891287
"14261",14261,58.9246962173068
"14262",14262,82.5811638312269
"14263",14263,31.4459877882736
"14264",14264,68.8417544955724
"14265",14265,45.7709398179394
"14266",14266,78.0664156183606
"14267",14267,62.9740974538252
"14268",14268,26.8633208127054
"14269",14269,80.0277883970967
"14270",14270,162.360335921994
"14271",14271,0.177350820491953
"14272",14272,0
"14273",14273,0
"14274",14274,0
"14275",14275,0
"14276",14276,46.6782829378983
"14277",14277,27.6795226818392
"14278",14278,12.4891469720332
"14279",14279,17.7435807147648
"14280",14280,42.0321715218904
"14281",14281,37.667626712649
"14282",14282,51.6477744737451
"14283",14283,69.913845667764
"14284",14284,3.85926783045191
"14285",14285,16.781954199338
"14286",14286,4.01217790016054
"14287",14287,0.00322677263838621
"14288",14288,0.0589328089912307
"14289",14289,0.894218832217208
"14290",14290,1.42683670935484
"14291",14291,0.0834170913746483
"14292",14292,0.0427428683604722
"14293",14293,0.043154807725889
"14294",14294,0
"14295",14295,1.01752923088881
"14296",14296,0.0725238578080013
"14297",14297,0.13573148156834
"14298",14298,1.97132249802928
"14299",14299,0
"14300",14300,0.111233047408924
"14301",14301,0.0496927512301378
"14302",14302,0
"14303",14303,0
"14304",14304,0.00959964233001799
"14305",14305,0.0116946596806277
"14306",14306,0.0518368381837684
"14307",14307,0.131241209576975
"14308",14308,0.0825857061470281
"14309",14309,2.22508878320902
"14310",14310,0
"14311",14311,0.827117155667197
"14312",14312,0.363411310612104
"14313",14313,28.3020667824803
"14314",14314,9.48888446104956
"14315",14315,5.42357450071469
"14316",14316,3.15643364684227
"14317",14317,2.44634176177283
"14318",14318,0.00364668619201988
"14319",14319,0.0281434208285631
"14320",14320,0.0288985574048225
"14321",14321,0.0246376947157169
"14322",14322,0.00316927009545711
"14323",14323,0.0225892475918561
"14324",14324,0.0333116387861847
"14325",14325,0.00835338630989254
"14326",14326,0.0106694044206171
"14327",14327,0.0383632524744292
"14328",14328,0.124882953998867
"14329",14329,0.0297597393105793
"14330",14330,0.013648265038716
"14331",14331,0.0208284772800284
"14332",14332,0.0417672067050339
"14333",14333,0.679663863882522
"14334",14334,0.0740249218338605
"14335",14335,0.0505363189315079
"14336",14336,0.033163182299727
"14337",14337,0.0495841291478099
"14338",14338,0.113725300180559
"14339",14339,0.0322341348694243
"14340",14340,0.0119910412950585
"14341",14341,0
"14342",14342,0.0576210710039118
"14343",14343,0.0369603674233845
"14344",14344,0.0555194329020692
"14345",14345,0.0102565562701884
"14346",14346,0.0367245659941205
"14347",14347,0.0444625531861944
"14348",14348,0.0266966976419149
"14349",14349,0.924122201131767
"14350",14350,0.0454419140303882
"14351",14351,5.96328297432152
"14352",14352,14.1715429664895
"14353",14353,6.05977715513597
"14354",14354,22.3569958060249
"14355",14355,1.95398954670646
"14356",14356,6.90780986753889
"14357",14357,4.01540638268398
"14358",14358,44.0464046007957
"14359",14359,52.6368294415193
"14360",14360,43.8624688983981
"14361",14361,64.6236499539669
"14362",14362,77.5985757063792
"14363",14363,98.656017687208
"14364",14364,193.780623045058
"14365",14365,146.74022894338
"14366",14366,70.1098527359717
"14367",14367,140.788034350219
"14368",14368,148.112157822052
"14369",14369,151.936470292338
"14370",14370,153.610974178911
"14371",14371,107.359254758532
"14372",14372,107.016601252851
"14373",14373,125.654204199132
"14374",14374,113.945701780404
"14375",14375,74.874606642118
"14376",14376,83.5337834648963
"14377",14377,160.869784449748
"14378",14378,0
"14379",14379,210.864069596024
"14380",14380,14.9884395577684
"14381",14381,0
"14382",14382,47.859205320564
"14383",14383,0
"14384",14384,0
"14385",14385,77.222995915802
"14386",14386,13.8912043657782
"14387",14387,9.51672525143023
"14388",14388,5.86845075880978
"14389",14389,2.35725776723482
"14390",14390,24.2268710678378
"14391",14391,42.0580239864349
"14392",14392,0.204077989802774
"14393",14393,0.914445580281628
"14394",14394,0.786007708654858
"14395",14395,2.40417114580169
"14396",14396,0.969168720286846
"14397",14397,0.0348610584415376
"14398",14398,0.757558959391311
"14399",14399,0.314960467385747
"14400",14400,0.0121427839306917
"14401",14401,0
"14402",14402,0.0453054085909312
"14403",14403,0.0389604430200995
"14404",14404,1.78255302409152
"14405",14405,2.21608535940818
"14406",14406,0.107669297477127
"14407",14407,0.165519067373061
"14408",14408,0.061898737215007
