"","Element ID","/Layer_1/Non-ponded Ag. Ending Storage (-)(AF/year)"
"1642",1642,0
"1643",1643,0
"1644",1644,0
"1645",1645,0
"1646",1646,0
"1647",1647,0
"1648",1648,0
"1649",1649,0
"1650",1650,0
"1651",1651,0
"1652",1652,0
"1653",1653,0
"1654",1654,0
"1655",1655,0
"1656",1656,0
"1657",1657,0
"1658",1658,0
"1659",1659,0
"1660",1660,169.290125007834
"1661",1661,267.810982468906
"1662",1662,729.310933672886
"1663",1663,405.393005541946
"1664",1664,1015.84686171059
"1665",1665,0
"1666",1666,0
"1667",1667,0
"1668",1668,0
"1669",1669,0
"1670",1670,0
"1671",1671,0
"1672",1672,0
"1673",1673,0
"1674",1674,0
"1675",1675,0
"1676",1676,0
"1677",1677,0
"1678",1678,0
"1679",1679,0
"1680",1680,0
"1681",1681,0
"1682",1682,0
"1683",1683,0
"1684",1684,0
"1685",1685,0
"1686",1686,0
"1687",1687,0
"1688",1688,0
"1689",1689,0
"1690",1690,0
"1691",1691,0
"1692",1692,0
"1693",1693,0
"1694",1694,0
"1695",1695,0
"1696",1696,0
"1697",1697,0
"1698",1698,0
"1699",1699,0
"1700",1700,0
"1701",1701,0
"1702",1702,0
"1703",1703,0
"1704",1704,0
"1705",1705,0
"1706",1706,0
"1707",1707,0
"1708",1708,0
"1709",1709,0
"1710",1710,0
"1711",1711,0
"1712",1712,638.794556537647
"1713",1713,175.250831906257
"1714",1714,0
"1715",1715,0
"1716",1716,0
"1717",1717,0
"1718",1718,0
"1719",1719,0
"1720",1720,0
"1721",1721,0
"1722",1722,0
"1723",1723,0
"1724",1724,0
"1725",1725,0
"1726",1726,0
"1727",1727,0
"1728",1728,0
"1729",1729,0
"1730",1730,0
"1731",1731,0
"1732",1732,0
"1733",1733,0
"1734",1734,0
"1735",1735,0
"1736",1736,0
"1737",1737,0
"1738",1738,0
"1739",1739,0
"1740",1740,0
"1741",1741,0
"1742",1742,0
"1743",1743,0
"1744",1744,0
"1745",1745,0
"1746",1746,0
"1747",1747,0
"1748",1748,0
"1749",1749,0
"1750",1750,0
"1751",1751,0
"1752",1752,0
"1753",1753,0
"1754",1754,0
"1755",1755,0
"1756",1756,0
"1757",1757,0
"1758",1758,0
"1759",1759,0
"1760",1760,0
"1761",1761,0
"1762",1762,0
"1763",1763,0
"1764",1764,0
"1765",1765,0
"1766",1766,0
"1767",1767,0
"1768",1768,155.237065874844
"1769",1769,0
"1770",1770,127.864129789505
"1771",1771,937.424141082483
"1772",1772,0
"1773",1773,0
"1774",1774,0
"1775",1775,0
"1776",1776,0
"1777",1777,0
"1778",1778,0
"1779",1779,0
"1780",1780,0
"1781",1781,0
"1782",1782,0
"1783",1783,0
"1784",1784,0
"1785",1785,0
"1786",1786,0
"1787",1787,0
"1788",1788,0
"1789",1789,0
"1790",1790,0
"1791",1791,0
"1792",1792,0
"1793",1793,0
"1794",1794,0
"1795",1795,0
"1796",1796,0
"1797",1797,0
"1798",1798,0
"1799",1799,0
"1800",1800,0
"1801",1801,0
"1802",1802,0
"1803",1803,0
"1804",1804,0
"1805",1805,0
"1806",1806,0
"1807",1807,0
"1808",1808,0
"1809",1809,0
"1810",1810,0
"1811",1811,0
"1812",1812,0
"1813",1813,0
"1814",1814,0
"1815",1815,0
"1816",1816,0
"1817",1817,0
"1818",1818,0
"1819",1819,0
"1820",1820,0
"1821",1821,0
"1822",1822,416.7819345347
"1823",1823,331.602460580578
"1824",1824,0
"1825",1825,0
"1826",1826,0
"1827",1827,0
"1828",1828,1625.16664532149
"1829",1829,1568.39318931948
"1830",1830,0
"1831",1831,0
"1832",1832,0
"1833",1833,0
"1834",1834,0
"1835",1835,0
"1836",1836,0
"1837",1837,0
"1838",1838,0
"1839",1839,0
"1840",1840,0
"1841",1841,0
"1842",1842,0
"1843",1843,0
"1844",1844,0
"1845",1845,0
"1846",1846,0
"1847",1847,0
"1848",1848,0
"1849",1849,0
"1850",1850,0
"1851",1851,0
"1852",1852,0
"1853",1853,0
"1854",1854,0
"1855",1855,0
"1856",1856,0
"1857",1857,0
"1858",1858,0
"1859",1859,0
"1860",1860,0
"1861",1861,0
"1862",1862,0
"1863",1863,0
"1864",1864,0
"1865",1865,0
"1866",1866,0
"1867",1867,0
"1868",1868,0
"1869",1869,0
"1870",1870,0
"1871",1871,0
"1872",1872,0
"1873",1873,1063.24600676977
"1874",1874,1689.98334041187
"1875",1875,2353.32222188697
"1876",1876,2564.42918697719
"1877",1877,1876.79281198424
"1878",1878,1311.47127337706
"1879",1879,681.932508756408
"1880",1880,0
"1881",1881,0
"1882",1882,0
"1883",1883,0
"1884",1884,0
"1885",1885,0
"1886",1886,0
"1887",1887,0
"1888",1888,0
"1889",1889,0
"1890",1890,0
"1891",1891,0
"1892",1892,0
"1893",1893,0
"1894",1894,0
"1895",1895,0
"1896",1896,0
"1897",1897,0
"1898",1898,0
"1899",1899,0
"1900",1900,0
"1901",1901,0
"1902",1902,0
"1903",1903,0
"1904",1904,0
"1905",1905,0
"1906",1906,0
"1907",1907,0
"1908",1908,0
"1909",1909,0
"1910",1910,0
"1911",1911,0
"1912",1912,0
"1913",1913,0
"1914",1914,0
"1915",1915,0
"1916",1916,0
"1917",1917,0
"1918",1918,0
"1919",1919,2441.32413876581
"1920",1920,1936.39852399266
"1921",1921,2497.30448971634
"1922",1922,2080.92559895354
"1923",1923,1142.72326076578
"1924",1924,823.975130528824
"1925",1925,0
"1926",1926,881.303852930286
"1927",1927,1448.99479141988
"1928",1928,0
"1929",1929,0
"1930",1930,0
"1931",1931,0
"1932",1932,0
"1933",1933,0
"1934",1934,0
"1935",1935,0
"1936",1936,0
"1937",1937,0
"1938",1938,0
"1939",1939,0
"1940",1940,0
"1941",1941,0
"1942",1942,0
"1943",1943,0
"1944",1944,0
"1945",1945,0
"1946",1946,0
"1947",1947,0
"1948",1948,0
"1949",1949,0
"1950",1950,0
"1951",1951,1114.36849933
"1952",1952,2014.44663295287
"1953",1953,1787.29825269039
"1954",1954,1825.20963419609
"1955",1955,0
"1956",1956,0
"1957",1957,0
"1958",1958,0
"1959",1959,0
"1960",1960,254.509323651584
"1961",1961,1449.11524811646
"1962",1962,2077.31549326267
"1963",1963,2129.09091850188
"1964",1964,1444.09683671148
"1965",1965,1587.61786585291
"1966",1966,2697.06256075633
"1967",1967,1683.00843883072
"1968",1968,457.569621424659
"1969",1969,294.191852024157
"1970",1970,255.404095906966
"1971",1971,0
"1972",1972,0
"1973",1973,822.970676797452
"1974",1974,2066.54599625072
"1975",1975,0
"1976",1976,0
"1977",1977,0
"1978",1978,0
"1979",1979,0
"1980",1980,0
"1981",1981,0
"1982",1982,0
"1983",1983,0
"1984",1984,0
"1985",1985,0
"1986",1986,0
"1987",1987,0
"1988",1988,0
"1989",1989,0
"1990",1990,0
"1991",1991,0
"1992",1992,0
"1993",1993,0
"1994",1994,0
"1995",1995,0
"1996",1996,0
"1997",1997,1429.99200834001
"1998",1998,1419.10005506803
"1999",1999,0
"2000",2000,0
"2001",2001,1284.66901826123
"2002",2002,1652.48950519779
"2003",2003,1675.60440015481
"2004",2004,1735.9077406474
"2005",2005,1359.64963837961
"2006",2006,1084.33247700366
"2007",2007,476.775187530489
"2008",2008,229.804284207402
"2009",2009,0
"2010",2010,0
"2011",2011,635.025263566432
"2012",2012,646.276026305356
"2013",2013,204.549180726094
"2014",2014,753.533625748275
"2015",2015,815.940569122686
"2016",2016,1108.88172348184
"2017",2017,1846.89691555824
"2018",2018,511.26735810906
"2019",2019,280.636408181055
"2020",2020,925.144716286662
"2021",2021,1709.73929162183
"2022",2022,711.863304114177
"2023",2023,1537.99174779814
"2024",2024,780.141198727133
"2025",2025,795.260657476435
"2026",2026,3034.01454672986
"2027",2027,0
"2028",2028,0
"2029",2029,0
"2030",2030,0
"2031",2031,0
"2032",2032,0
"2033",2033,0
"2034",2034,0
"2035",2035,0
"2036",2036,0
"2037",2037,0
"2038",2038,0
"2039",2039,0
"2040",2040,0
"2041",2041,0
"2042",2042,0
"2043",2043,555.810687799323
"2044",2044,0
"2045",2045,0
"2046",2046,0
"2047",2047,0
"2048",2048,0
"2049",2049,0
"2050",2050,634.875905345787
"2051",2051,335.136537558129
"2052",2052,0
"2053",2053,0
"2054",2054,0
"2055",2055,0
"2056",2056,0
"2057",2057,1281.54399423542
"2058",2058,989.734936952884
"2059",2059,1660.58638295145
"2060",2060,948.114264420868
"2061",2061,1821.01283206049
"2062",2062,1599.01492217487
"2063",2063,1517.63533559019
"2064",2064,2584.55301076495
"2065",2065,1796.83074062548
"2066",2066,529.144930748622
"2067",2067,1402.49606960012
"2068",2068,2351.9091106321
"2069",2069,792.02547254027
"2070",2070,750.31344287297
"2071",2071,112.994399672285
"2072",2072,332.970059940813
"2073",2073,582.874786370665
"2074",2074,519.624585951806
"2075",2075,1181.07146064946
"2076",2076,1511.72303912516
"2077",2077,889.593473827738
"2078",2078,1735.97674116854
"2079",2079,485.279972080551
"2080",2080,1385.96692604849
"2081",2081,1704.75046749423
"2082",2082,2803.9747956465
"2083",2083,2937.71975041762
"2084",2084,1439.79514608548
"2085",2085,0
"2086",2086,0
"2087",2087,0
"2088",2088,0
"2089",2089,0
"2090",2090,0
"2091",2091,0
"2092",2092,0
"2093",2093,0
"2094",2094,0
"2095",2095,0
"2096",2096,0
"2097",2097,0
"2098",2098,0
"2099",2099,0
"2100",2100,0
"2101",2101,0
"2102",2102,0
"2103",2103,0
"2104",2104,0
"2105",2105,0
"2106",2106,0
"2107",2107,0
"2108",2108,0
"2109",2109,0
"2110",2110,0
"2111",2111,0
"2112",2112,212.058007745956
"2113",2113,0
"2114",2114,0
"2115",2115,0
"2116",2116,0
"2117",2117,0
"2118",2118,1322.72512106675
"2119",2119,1659.16237881688
"2120",2120,1392.99871147491
"2121",2121,2120.8634415021
"2122",2122,1448.39746056653
"2123",2123,1096.7765174497
"2124",2124,1736.94763196575
"2125",2125,3360.09491400006
"2126",2126,2583.31106582102
"2127",2127,1484.1510145479
"2128",2128,2511.94707164182
"2129",2129,2431.61977777242
"2130",2130,1355.7390895385
"2131",2131,1657.82662886188
"2132",2132,1569.45486136503
"2133",2133,537.712389527169
"2134",2134,608.752993087219
"2135",2135,93.9195781392417
"2136",2136,17.7007929114947
"2137",2137,396.745253592786
"2138",2138,1119.65446044838
"2139",2139,930.911165523886
"2140",2140,669.749185427525
"2141",2141,1323.78206668269
"2142",2142,392.87760013827
"2143",2143,774.28975540886
"2144",2144,444.487684752361
"2145",2145,3241.91942531222
"2146",2146,3111.49488062878
"2147",2147,2362.15235508283
"2148",2148,1141.90884582955
"2149",2149,0
"2150",2150,0
"2151",2151,0
"2152",2152,0
"2153",2153,0
"2154",2154,0
"2155",2155,0
"2156",2156,0
"2157",2157,0
"2158",2158,0
"2159",2159,0
"2160",2160,0
"2161",2161,0
"2162",2162,0
"2163",2163,0
"2164",2164,0
"2165",2165,0
"2166",2166,0
"2167",2167,0
"2168",2168,0
"2169",2169,0
"2170",2170,0
"2171",2171,0
"2172",2172,0
"2173",2173,0
"2174",2174,0
"2175",2175,0
"2176",2176,0
"2177",2177,0
"2178",2178,0
"2179",2179,0
"2180",2180,0
"2181",2181,0
"2182",2182,0
"2183",2183,0
"2184",2184,0
"2185",2185,0
"2186",2186,426.097941500369
"2187",2187,874.482238197066
"2188",2188,840.350536122997
"2189",2189,269.292982213963
"2190",2190,639.708786434405
"2191",2191,605.785668086618
"2192",2192,322.486519920913
"2193",2193,939.707449934873
"2194",2194,905.728500971529
"2195",2195,1560.30905868409
"2196",2196,2713.59871472898
"2197",2197,2380.22357623527
"2198",2198,1697.52593322703
"2199",2199,1543.31688979175
"2200",2200,2513.21631834549
"2201",2201,2167.71889058732
"2202",2202,1972.61132043443
"2203",2203,1298.21208717079
"2204",2204,0
"2205",2205,0
"2206",2206,0
"2207",2207,0
"2208",2208,0
"2209",2209,135.889038157504
"2210",2210,426.676585509967
"2211",2211,1227.53720450607
"2212",2212,870.984651349753
"2213",2213,1915.34436262942
"2214",2214,2274.53372579603
"2215",2215,1507.32569613297
"2216",2216,0
"2217",2217,0
"2218",2218,0
"2219",2219,0
"2220",2220,0
"2221",2221,0
"2222",2222,0
"2223",2223,0
"2224",2224,0
"2225",2225,0
"2226",2226,0
"2227",2227,0
"2228",2228,0
"2229",2229,0
"2230",2230,0
"2231",2231,0
"2232",2232,0
"2233",2233,0
"2234",2234,0
"2235",2235,0
"2236",2236,0
"2237",2237,0
"2238",2238,0
"2239",2239,0
"2240",2240,0
"2241",2241,0
"2242",2242,0
"2243",2243,0
"2244",2244,0
"2245",2245,0
"2246",2246,0
"2247",2247,0
"2248",2248,0
"2249",2249,0
"2250",2250,0
"2251",2251,0
"2252",2252,0
"2253",2253,0
"2254",2254,0
"2255",2255,12.2575204029047
"2256",2256,218.148134301373
"2257",2257,1096.03221779208
"2258",2258,1092.34029683405
"2259",2259,263.629549611218
"2260",2260,661.58621791095
"2261",2261,45.4658765837387
"2262",2262,224.517764072124
"2263",2263,432.480671273076
"2264",2264,666.430018565308
"2265",2265,927.450466787033
"2266",2266,247.858119712297
"2267",2267,930.316861609695
"2268",2268,1494.67497002083
"2269",2269,1097.54898495765
"2270",2270,1541.34456881196
"2271",2271,1219.30422815603
"2272",2272,1277.18757343992
"2273",2273,830.424985307959
"2274",2274,1444.85536719754
"2275",2275,1821.28232404594
"2276",2276,1002.54931711229
"2277",2277,661.257548283515
"2278",2278,0
"2279",2279,288.173181459338
"2280",2280,451.985922641147
"2281",2281,817.946857423064
"2282",2282,603.069354678999
"2283",2283,777.783487172206
"2284",2284,709.611365516514
"2285",2285,504.123697160661
"2286",2286,1548.27267992816
"2287",2287,2078.47984362013
"2288",2288,0
"2289",2289,0
"2290",2290,0
"2291",2291,0
"2292",2292,0
"2293",2293,0
"2294",2294,0
"2295",2295,0
"2296",2296,0
"2297",2297,0
"2298",2298,0
"2299",2299,0
"2300",2300,0
"2301",2301,0
"2302",2302,0
"2303",2303,0
"2304",2304,0
"2305",2305,0
"2306",2306,0
"2307",2307,0
"2308",2308,0
"2309",2309,0
"2310",2310,0
"2311",2311,0
"2312",2312,0
"2313",2313,0
"2314",2314,0
"2315",2315,0
"2316",2316,0
"2317",2317,0
"2318",2318,0
"2319",2319,0
"2320",2320,0
"2321",2321,904.618499465315
"2322",2322,681.475915803932
"2323",2323,0
"2324",2324,941.641646512233
"2325",2325,580.406110100297
"2326",2326,850.73850534007
"2327",2327,1574.76528602163
"2328",2328,557.325900134584
"2329",2329,702.054704570118
"2330",2330,2622.21259608111
"2331",2331,1818.99392029303
"2332",2332,1441.61763890887
"2333",2333,2148.64724766804
"2334",2334,849.038741646499
"2335",2335,1108.24929806934
"2336",2336,0
"2337",2337,0
"2338",2338,0
"2339",2339,1871.19379294153
"2340",2340,1344.64449555487
"2341",2341,1251.98341609333
"2342",2342,0
"2343",2343,409.055080001936
"2344",2344,0
"2345",2345,0
"2346",2346,0
"2347",2347,0
"2348",2348,507.128128545447
"2349",2349,1335.00549765192
"2350",2350,1617.54721982963
"2351",2351,0
"2352",2352,0
"2353",2353,896.623208205868
"2354",2354,922.607590608214
"2355",2355,781.949636986635
"2356",2356,706.820491233927
"2357",2357,0
"2358",2358,0
"2359",2359,0
"2360",2360,0
"2361",2361,0
"2362",2362,0
"2363",2363,0
"2364",2364,0
"2365",2365,0
"2366",2366,0
"2367",2367,0
"2368",2368,0
"2369",2369,0
"2370",2370,0
"2371",2371,0
"2372",2372,0
"2373",2373,0
"2374",2374,0
"2375",2375,724.689828766951
"2376",2376,104.741813905155
"2377",2377,209.669376044272
"2378",2378,0
"2379",2379,0
"2380",2380,264.08501196263
"2381",2381,0
"2382",2382,0
"2383",2383,0
"2384",2384,0
"2385",2385,0
"2386",2386,872.185863621033
"2387",2387,568.499167845402
"2388",2388,912.163407180136
"2389",2389,0
"2390",2390,0
"2391",2391,0
"2392",2392,351.7194545057
"2393",2393,1320.4643402086
"2394",2394,912.393816360964
"2395",2395,0
"2396",2396,0
"2397",2397,901.296860631888
"2398",2398,1336.77340078025
"2399",2399,459.051249228589
"2400",2400,1666.5447581368
"2401",2401,2305.56420795979
"2402",2402,3180.97412046755
"2403",2403,2243.93962970229
"2404",2404,1707.31926013115
"2405",2405,1269.69128011488
"2406",2406,1084.82515485837
"2407",2407,496.354758146197
"2408",2408,0
"2409",2409,0
"2410",2410,1428.46544672791
"2411",2411,2659.82756891077
"2412",2412,908.786537342556
"2413",2413,0
"2414",2414,0
"2415",2415,0
"2416",2416,0
"2417",2417,79.1542375730695
"2418",2418,0
"2419",2419,343.971576049471
"2420",2420,496.161025228987
"2421",2421,1372.45434924517
"2422",2422,1286.14583615303
"2423",2423,1085.75612475187
"2424",2424,339.499543073956
"2425",2425,738.953551530117
"2426",2426,697.251828547527
"2427",2427,600.808497193264
"2428",2428,0
"2429",2429,0
"2430",2430,0
"2431",2431,0
"2432",2432,0
"2433",2433,0
"2434",2434,0
"2435",2435,0
"2436",2436,0
"2437",2437,0
"2438",2438,0
"2439",2439,0
"2440",2440,0
"2441",2441,0
"2442",2442,0
"2443",2443,0
"2444",2444,0
"2445",2445,0
"2446",2446,0
"2447",2447,0
"2448",2448,642.750490080161
"2449",2449,0
"2450",2450,0
"2451",2451,923.115274285667
"2452",2452,0
"2453",2453,345.548865059419
"2454",2454,0
"2455",2455,834.606017929414
"2456",2456,454.834282918198
"2457",2457,474.562615752543
"2458",2458,164.552200446906
"2459",2459,1210.8659208041
"2460",2460,1392.04578966018
"2461",2461,1771.07402656154
"2462",2462,2036.87707044953
"2463",2463,1684.03722463801
"2464",2464,695.689044807094
"2465",2465,857.90889295225
"2466",2466,1065.47563727464
"2467",2467,0
"2468",2468,272.577867810069
"2469",2469,190.961393945106
"2470",2470,1344.00794267397
"2471",2471,1153.46744745023
"2472",2472,1223.84043437373
"2473",2473,796.88221117471
"2474",2474,1938.16824043687
"2475",2475,2774.97590695448
"2476",2476,2681.05487122948
"2477",2477,2749.81783564485
"2478",2478,1427.04578079191
"2479",2479,913.980139334919
"2480",2480,1328.78621542785
"2481",2481,944.815391428008
"2482",2482,569.131476863667
"2483",2483,0
"2484",2484,0
"2485",2485,1544.45261507661
"2486",2486,657.603473911552
"2487",2487,1479.12119230943
"2488",2488,0
"2489",2489,522.327056776838
"2490",2490,0
"2491",2491,0
"2492",2492,0
"2493",2493,180.563507617174
"2494",2494,428.138512310217
"2495",2495,808.724877747977
"2496",2496,929.210743690977
"2497",2497,1038.12418252971
"2498",2498,676.919815161919
"2499",2499,841.457024463798
"2500",2500,821.536004751071
"2501",2501,0
"2502",2502,0
"2503",2503,0
"2504",2504,0
"2505",2505,0
"2506",2506,0
"2507",2507,0
"2508",2508,0
"2509",2509,0
"2510",2510,0
"2511",2511,0
"2512",2512,0
"2513",2513,0
"2514",2514,0
"2515",2515,0
"2516",2516,0
"2517",2517,0
"2518",2518,0
"2519",2519,0
"2520",2520,0
"2521",2521,0
"2522",2522,0
"2523",2523,0
"2524",2524,0
"2525",2525,0
"2526",2526,0
"2527",2527,0
"2528",2528,0
"2529",2529,0
"2530",2530,0
"2531",2531,0
"2532",2532,0
"2533",2533,0
"2534",2534,0
"2535",2535,2449.93816237972
"2536",2536,2760.47885759469
"2537",2537,1290.63275210316
"2538",2538,879.721180121751
"2539",2539,1510.20686388113
"2540",2540,678.150654895393
"2541",2541,0
"2542",2542,0
"2543",2543,0
"2544",2544,0
"2545",2545,1284.83620858214
"2546",2546,1575.26394238333
"2547",2547,2457.16148812002
"2548",2548,2199.18675214364
"2549",2549,2005.49158790772
"2550",2550,1967.97182204931
"2551",2551,814.319258119099
"2552",2552,1876.42836492878
"2553",2553,1210.90995636451
"2554",2554,512.462541616619
"2555",2555,1864.83301755147
"2556",2556,2126.14227655432
"2557",2557,1222.50963223271
"2558",2558,862.837049175248
"2559",2559,0
"2560",2560,1003.12040142741
"2561",2561,1082.685360268
"2562",2562,974.01383672897
"2563",2563,495.067460160775
"2564",2564,355.113242634349
"2565",2565,500.242125756405
"2566",2566,124.789140694147
"2567",2567,633.178876243862
"2568",2568,85.2671587077174
"2569",2569,364.319042136298
"2570",2570,654.427465128303
"2571",2571,685.79083254341
"2572",2572,1059.37733339145
"2573",2573,0
"2574",2574,0
"2575",2575,0
"2576",2576,0
"2577",2577,0
"2578",2578,0
"2579",2579,0
"2580",2580,0
"2581",2581,0
"2582",2582,0
"2583",2583,0
"2584",2584,0
"2585",2585,0
"2586",2586,0
"2587",2587,0
"2588",2588,0
"2589",2589,0
"2590",2590,0
"2591",2591,0
"2592",2592,0
"2593",2593,0
"2594",2594,0
"2595",2595,0
"2596",2596,0
"2597",2597,0
"2598",2598,0
"2599",2599,0
"2600",2600,0
"2601",2601,0
"2602",2602,2308.20843190055
"2603",2603,3182.59551715585
"2604",2604,2807.35614629681
"2605",2605,1915.75694457909
"2606",2606,0
"2607",2607,2233.87391623662
"2608",2608,846.859427644285
"2609",2609,591.80614985079
"2610",2610,1277.49330432703
"2611",2611,1352.96426916002
"2612",2612,0
"2613",2613,0
"2614",2614,660.80906622068
"2615",2615,540.122625245305
"2616",2616,778.249099466095
"2617",2617,1104.74335298315
"2618",2618,825.749818342722
"2619",2619,1563.31395982566
"2620",2620,1763.38043926371
"2621",2621,1663.89524696941
"2622",2622,0
"2623",2623,1155.44761866491
"2624",2624,2244.84408178642
"2625",2625,1441.57114414435
"2626",2626,473.694281967954
"2627",2627,773.979401073776
"2628",2628,1537.58724401418
"2629",2629,1931.05268244698
"2630",2630,1292.55226048009
"2631",2631,839.949567147424
"2632",2632,667.433596126428
"2633",2633,1369.25767848038
"2634",2634,314.294286445856
"2635",2635,234.963754136503
"2636",2636,823.380654851339
"2637",2637,0
"2638",2638,0
"2639",2639,0
"2640",2640,0
"2641",2641,0
"2642",2642,0
"2643",2643,0
"2644",2644,0
"2645",2645,0
"2646",2646,0
"2647",2647,0
"2648",2648,0
"2649",2649,0
"2650",2650,0
"2651",2651,0
"2652",2652,0
"2653",2653,593.260965174347
"2654",2654,0
"2655",2655,0
"2656",2656,0
"2657",2657,0
"2658",2658,0
"2659",2659,0
"2660",2660,0
"2661",2661,0
"2662",2662,0
"2663",2663,0
"2664",2664,0
"2665",2665,0
"2666",2666,0
"2667",2667,0
"2668",2668,0
"2669",2669,481.186119272307
"2670",2670,4994.63526364047
"2671",2671,4756.22814993204
"2672",2672,2910.04974214957
"2673",2673,2451.5669656168
"2674",2674,1871.25072406996
"2675",2675,2480.08656294172
"2676",2676,2029.06715226968
"2677",2677,729.511911647785
"2678",2678,1922.91093873458
"2679",2679,1928.04141192406
"2680",2680,994.49763994093
"2681",2681,0
"2682",2682,285.759146026982
"2683",2683,750.258021075227
"2684",2684,562.462758513709
"2685",2685,971.654167921824
"2686",2686,1130.8101092756
"2687",2687,1081.02497365004
"2688",2688,816.356841867249
"2689",2689,712.51701265489
"2690",2690,1104.76705977154
"2691",2691,1323.71044510076
"2692",2692,768.936822755176
"2693",2693,0
"2694",2694,0
"2695",2695,1189.00256823121
"2696",2696,451.227131245378
"2697",2697,0
"2698",2698,1823.82310145581
"2699",2699,2769.27763539348
"2700",2700,0
"2701",2701,0
"2702",2702,0
"2703",2703,0
"2704",2704,0
"2705",2705,0
"2706",2706,0
"2707",2707,0
"2708",2708,0
"2709",2709,0
"2710",2710,0
"2711",2711,0
"2712",2712,0
"2713",2713,0
"2714",2714,0
"2715",2715,0
"2716",2716,0
"2717",2717,0
"2718",2718,0
"2719",2719,0
"2720",2720,0
"2721",2721,0
"2722",2722,0
"2723",2723,0
"2724",2724,0
"2725",2725,0
"2726",2726,3907.35465084319
"2727",2727,3005.27809945846
"2728",2728,4740.46378581606
